Month,Animal,State,Count
2011-05-01,Cattle (excl. calves),Victoria,110600.0
2011-06-01,Cattle (excl. calves),Victoria,104000.0
2011-07-01,Cattle (excl. calves),Victoria,94200.0
2011-08-01,Cattle (excl. calves),Victoria,96600.0
2011-09-01,Cattle (excl. calves),Victoria,95600.0
2011-10-01,Cattle (excl. calves),Victoria,106500.0
2011-11-01,Cattle (excl. calves),Victoria,119000.0
2011-12-01,Cattle (excl. calves),Victoria,99400.0
2012-01-01,Cattle (excl. calves),Victoria,104600.0
2012-02-01,Cattle (excl. calves),Victoria,115700.0
2012-03-01,Cattle (excl. calves),Victoria,104800.0
2012-04-01,Cattle (excl. calves),Victoria,92300.0
2012-05-01,Cattle (excl. calves),Victoria,124400.0
2012-06-01,Cattle (excl. calves),Victoria,105700.0
2012-07-01,Cattle (excl. calves),Victoria,104500.0
2012-08-01,Cattle (excl. calves),Victoria,105200.0
2012-09-01,Cattle (excl. calves),Victoria,94300.0
2012-10-01,Cattle (excl. calves),Victoria,120300.0
2012-11-01,Cattle (excl. calves),Victoria,121700.0
2012-12-01,Cattle (excl. calves),Victoria,108000.0
2013-01-01,Cattle (excl. calves),Victoria,125400.0
2013-02-01,Cattle (excl. calves),Victoria,130000.0
2013-03-01,Cattle (excl. calves),Victoria,119700.0
2013-04-01,Cattle (excl. calves),Victoria,120200.0
2013-05-01,Cattle (excl. calves),Victoria,139600.0
2013-06-01,Cattle (excl. calves),Victoria,122300.0
2013-07-01,Cattle (excl. calves),Victoria,135000.0
2013-08-01,Cattle (excl. calves),Victoria,145900.0
2013-09-01,Cattle (excl. calves),Victoria,134500.0
2013-10-01,Cattle (excl. calves),Victoria,155100.0
2013-11-01,Cattle (excl. calves),Victoria,151600.0
2013-12-01,Cattle (excl. calves),Victoria,125500.0
2014-01-01,Cattle (excl. calves),Victoria,145300.0
2014-02-01,Cattle (excl. calves),Victoria,153300.0
2014-03-01,Cattle (excl. calves),Victoria,151400.0
2014-04-01,Cattle (excl. calves),Victoria,142400.0
2014-05-01,Cattle (excl. calves),Victoria,169800.0
2014-06-01,Cattle (excl. calves),Victoria,141500.0
2014-07-01,Cattle (excl. calves),Victoria,184200.0
2014-08-01,Cattle (excl. calves),Victoria,167900.0
2014-09-01,Cattle (excl. calves),Victoria,138300.0
2014-10-01,Cattle (excl. calves),Victoria,184800.0
2014-11-01,Cattle (excl. calves),Victoria,174400.0
2014-12-01,Cattle (excl. calves),Victoria,145700.0
2015-01-01,Cattle (excl. calves),Victoria,151400.0
2015-02-01,Cattle (excl. calves),Victoria,170400.0
2015-03-01,Cattle (excl. calves),Victoria,168200.0
2015-04-01,Cattle (excl. calves),Victoria,144200.0
2015-05-01,Cattle (excl. calves),Victoria,168600.0
2015-06-01,Cattle (excl. calves),Victoria,141700.0
2015-07-01,Cattle (excl. calves),Victoria,143100.0
2015-08-01,Cattle (excl. calves),Victoria,131100.0
2015-09-01,Cattle (excl. calves),Victoria,129400.0
2015-10-01,Cattle (excl. calves),Victoria,154100.0
2015-11-01,Cattle (excl. calves),Victoria,151300.0
2015-12-01,Cattle (excl. calves),Victoria,124900.0
2016-01-01,Cattle (excl. calves),Victoria,122800.0
2016-02-01,Cattle (excl. calves),Victoria,139300.0
2016-03-01,Cattle (excl. calves),Victoria,131500.0
2016-04-01,Cattle (excl. calves),Victoria,127800.0
2016-05-01,Cattle (excl. calves),Victoria,137800.0
2016-06-01,Cattle (excl. calves),Victoria,107100.0
2016-07-01,Cattle (excl. calves),Victoria,94100.0
2016-08-01,Cattle (excl. calves),Victoria,106200.0
2016-09-01,Cattle (excl. calves),Victoria,93500.0
2016-10-01,Cattle (excl. calves),Victoria,95700.0
2016-11-01,Cattle (excl. calves),Victoria,113300.0
2016-12-01,Cattle (excl. calves),Victoria,100700.0
2017-01-01,Cattle (excl. calves),Victoria,92800.0
2017-02-01,Cattle (excl. calves),Victoria,105500.0
2017-03-01,Cattle (excl. calves),Victoria,106100.0
2017-04-01,Cattle (excl. calves),Victoria,87100.0
2017-05-01,Cattle (excl. calves),Victoria,116700.0
2017-06-01,Cattle (excl. calves),Victoria,109200.0
2017-07-01,Cattle (excl. calves),Victoria,107800.0
2017-08-01,Cattle (excl. calves),Victoria,119400.0
2017-09-01,Cattle (excl. calves),Victoria,107500.0
2017-10-01,Cattle (excl. calves),Victoria,115400.0
2017-11-01,Cattle (excl. calves),Victoria,120100.0
2017-12-01,Cattle (excl. calves),Victoria,109300.0
2018-01-01,Cattle (excl. calves),Victoria,113900.0
2018-02-01,Cattle (excl. calves),Victoria,129900.0
2018-03-01,Cattle (excl. calves),Victoria,124900.0
2018-04-01,Cattle (excl. calves),Victoria,123300.0
2018-05-01,Cattle (excl. calves),Victoria,152000.0
2018-06-01,Cattle (excl. calves),Victoria,125600.0
2018-07-01,Cattle (excl. calves),Victoria,141600.0
2018-08-01,Cattle (excl. calves),Victoria,149700.0
2018-09-01,Cattle (excl. calves),Victoria,135100.0
2018-10-01,Cattle (excl. calves),Victoria,150200.0
2018-11-01,Cattle (excl. calves),Victoria,150300.0
2018-12-01,Cattle (excl. calves),Victoria,128000.0
1972-07-01,Cattle (excl. calves),Western Australia,39500.0
1972-08-01,Cattle (excl. calves),Western Australia,35900.0
1972-09-01,Cattle (excl. calves),Western Australia,33000.0
1972-10-01,Cattle (excl. calves),Western Australia,37800.0
1972-11-01,Cattle (excl. calves),Western Australia,40700.0
1972-12-01,Cattle (excl. calves),Western Australia,36300.0
1973-01-01,Cattle (excl. calves),Western Australia,41000.0
1973-02-01,Cattle (excl. calves),Western Australia,39900.0
1973-03-01,Cattle (excl. calves),Western Australia,44000.0
1973-04-01,Cattle (excl. calves),Western Australia,32500.0
1973-05-01,Cattle (excl. calves),Western Australia,42000.0
1973-06-01,Cattle (excl. calves),Western Australia,40300.0
1973-07-01,Cattle (excl. calves),Western Australia,43300.0
1973-08-01,Cattle (excl. calves),Western Australia,55700.0
1973-09-01,Cattle (excl. calves),Western Australia,49200.0
1973-10-01,Cattle (excl. calves),Western Australia,49100.0
1973-11-01,Cattle (excl. calves),Western Australia,53100.0
1973-12-01,Cattle (excl. calves),Western Australia,37100.0
1974-01-01,Cattle (excl. calves),Western Australia,37400.0
1974-02-01,Cattle (excl. calves),Western Australia,34800.0
1974-03-01,Cattle (excl. calves),Western Australia,30100.0
1974-04-01,Cattle (excl. calves),Western Australia,25500.0
1974-05-01,Cattle (excl. calves),Western Australia,27900.0
1974-06-01,Cattle (excl. calves),Western Australia,34300.0
1974-07-01,Cattle (excl. calves),Western Australia,41900.0
1974-08-01,Cattle (excl. calves),Western Australia,47200.0
1974-09-01,Cattle (excl. calves),Western Australia,42900.0
1974-10-01,Cattle (excl. calves),Western Australia,55500.0
1974-11-01,Cattle (excl. calves),Western Australia,53000.0
1974-12-01,Cattle (excl. calves),Western Australia,41800.0
1975-01-01,Cattle (excl. calves),Western Australia,42400.0
1975-02-01,Cattle (excl. calves),Western Australia,40100.0
1975-03-01,Cattle (excl. calves),Western Australia,39600.0
1975-04-01,Cattle (excl. calves),Western Australia,37200.0
1975-05-01,Cattle (excl. calves),Western Australia,39500.0
1975-06-01,Cattle (excl. calves),Western Australia,44500.0
1975-07-01,Cattle (excl. calves),Western Australia,59100.0
1975-08-01,Cattle (excl. calves),Western Australia,61300.0
1975-09-01,Cattle (excl. calves),Western Australia,57900.0
1975-10-01,Cattle (excl. calves),Western Australia,63200.0
1975-11-01,Cattle (excl. calves),Western Australia,51400.0
1975-12-01,Cattle (excl. calves),Western Australia,54700.0
1976-01-01,Cattle (excl. calves),Western Australia,55600.0
1976-02-01,Cattle (excl. calves),Western Australia,62000.0
1976-03-01,Cattle (excl. calves),Western Australia,67400.0
1976-04-01,Cattle (excl. calves),Western Australia,63800.0
1976-05-01,Cattle (excl. calves),Western Australia,73600.0
1976-06-01,Cattle (excl. calves),Western Australia,75600.0
1976-07-01,Cattle (excl. calves),Western Australia,76500.0
1976-08-01,Cattle (excl. calves),Western Australia,71100.0
1976-09-01,Cattle (excl. calves),Western Australia,71400.0
1976-10-01,Cattle (excl. calves),Western Australia,70100.0
1976-11-01,Cattle (excl. calves),Western Australia,68200.0
1976-12-01,Cattle (excl. calves),Western Australia,68200.0
1977-01-01,Cattle (excl. calves),Western Australia,63300.0
1977-02-01,Cattle (excl. calves),Western Australia,69500.0
1977-03-01,Cattle (excl. calves),Western Australia,77700.0
1977-04-01,Cattle (excl. calves),Western Australia,68600.0
1977-05-01,Cattle (excl. calves),Western Australia,71700.0
1977-06-01,Cattle (excl. calves),Western Australia,68500.0
1977-07-01,Cattle (excl. calves),Western Australia,60200.0
1977-08-01,Cattle (excl. calves),Western Australia,66700.0
1977-09-01,Cattle (excl. calves),Western Australia,74600.0
1977-10-01,Cattle (excl. calves),Western Australia,71000.0
1977-11-01,Cattle (excl. calves),Western Australia,72700.0
1977-12-01,Cattle (excl. calves),Western Australia,60900.0
1978-01-01,Cattle (excl. calves),Western Australia,60100.0
1978-02-01,Cattle (excl. calves),Western Australia,64400.00000000001
1978-03-01,Cattle (excl. calves),Western Australia,62400.0
1978-04-01,Cattle (excl. calves),Western Australia,57400.0
1978-05-01,Cattle (excl. calves),Western Australia,66200.0
1978-06-01,Cattle (excl. calves),Western Australia,60900.0
1978-07-01,Cattle (excl. calves),Western Australia,59600.0
1978-08-01,Cattle (excl. calves),Western Australia,65000.0
1978-09-01,Cattle (excl. calves),Western Australia,69800.0
1978-10-01,Cattle (excl. calves),Western Australia,73400.0
1978-11-01,Cattle (excl. calves),Western Australia,63900.0
1978-12-01,Cattle (excl. calves),Western Australia,53600.0
1979-01-01,Cattle (excl. calves),Western Australia,57600.0
1979-02-01,Cattle (excl. calves),Western Australia,59000.0
1979-03-01,Cattle (excl. calves),Western Australia,52800.0
1979-04-01,Cattle (excl. calves),Western Australia,44100.0
1979-05-01,Cattle (excl. calves),Western Australia,51900.0
1979-06-01,Cattle (excl. calves),Western Australia,54900.0
1979-07-01,Cattle (excl. calves),Western Australia,54600.0
1979-08-01,Cattle (excl. calves),Western Australia,58200.0
1979-09-01,Cattle (excl. calves),Western Australia,58300.0
1979-10-01,Cattle (excl. calves),Western Australia,62400.0
1979-11-01,Cattle (excl. calves),Western Australia,49300.0
1979-12-01,Cattle (excl. calves),Western Australia,38100.0
1980-01-01,Cattle (excl. calves),Western Australia,46600.0
1980-02-01,Cattle (excl. calves),Western Australia,45600.0
1980-03-01,Cattle (excl. calves),Western Australia,39000.0
1980-04-01,Cattle (excl. calves),Western Australia,32500.0
1980-05-01,Cattle (excl. calves),Western Australia,48600.0
1980-06-01,Cattle (excl. calves),Western Australia,50300.0
1980-07-01,Cattle (excl. calves),Western Australia,65300.0
1980-08-01,Cattle (excl. calves),Western Australia,62500.0
1980-09-01,Cattle (excl. calves),Western Australia,59500.0
1980-10-01,Cattle (excl. calves),Western Australia,61800.0
1980-11-01,Cattle (excl. calves),Western Australia,43900.0
1980-12-01,Cattle (excl. calves),Western Australia,45600.0
1981-01-01,Cattle (excl. calves),Western Australia,46700.0
1981-02-01,Cattle (excl. calves),Western Australia,46700.0
1981-03-01,Cattle (excl. calves),Western Australia,46400.0
1981-04-01,Cattle (excl. calves),Western Australia,42100.0
1981-05-01,Cattle (excl. calves),Western Australia,55200.0
1981-06-01,Cattle (excl. calves),Western Australia,57200.0
1981-07-01,Cattle (excl. calves),Western Australia,66400.0
1981-08-01,Cattle (excl. calves),Western Australia,47400.0
1981-09-01,Cattle (excl. calves),Western Australia,53800.0
1981-10-01,Cattle (excl. calves),Western Australia,52200.0
1981-11-01,Cattle (excl. calves),Western Australia,43200.0
1981-12-01,Cattle (excl. calves),Western Australia,51800.0
1982-01-01,Cattle (excl. calves),Western Australia,53100.0
1982-02-01,Cattle (excl. calves),Western Australia,52800.0
1982-03-01,Cattle (excl. calves),Western Australia,54700.0
1982-04-01,Cattle (excl. calves),Western Australia,47000.0
1982-05-01,Cattle (excl. calves),Western Australia,55000.0
1982-06-01,Cattle (excl. calves),Western Australia,59100.0
1982-07-01,Cattle (excl. calves),Western Australia,68700.0
1982-08-01,Cattle (excl. calves),Western Australia,61000.0
1982-09-01,Cattle (excl. calves),Western Australia,65099.99999999999
1982-10-01,Cattle (excl. calves),Western Australia,53200.0
1982-11-01,Cattle (excl. calves),Western Australia,54800.0
1982-12-01,Cattle (excl. calves),Western Australia,52500.0
1983-01-01,Cattle (excl. calves),Western Australia,45800.0
1983-02-01,Cattle (excl. calves),Western Australia,49200.0
1983-03-01,Cattle (excl. calves),Western Australia,43600.0
1983-04-01,Cattle (excl. calves),Western Australia,34600.0
1983-05-01,Cattle (excl. calves),Western Australia,46100.0
1983-06-01,Cattle (excl. calves),Western Australia,48700.0
1983-07-01,Cattle (excl. calves),Western Australia,53900.0
1983-08-01,Cattle (excl. calves),Western Australia,58900.0
1983-09-01,Cattle (excl. calves),Western Australia,56100.0
1983-10-01,Cattle (excl. calves),Western Australia,48000.0
1983-11-01,Cattle (excl. calves),Western Australia,38400.0
1983-12-01,Cattle (excl. calves),Western Australia,35400.0
1984-01-01,Cattle (excl. calves),Western Australia,34200.0
1984-02-01,Cattle (excl. calves),Western Australia,35800.0
1984-03-01,Cattle (excl. calves),Western Australia,29900.0
1984-04-01,Cattle (excl. calves),Western Australia,25500.0
1984-05-01,Cattle (excl. calves),Western Australia,33400.0
1984-06-01,Cattle (excl. calves),Western Australia,46900.0
1984-07-01,Cattle (excl. calves),Western Australia,51900.0
1984-08-01,Cattle (excl. calves),Western Australia,54400.0
1984-09-01,Cattle (excl. calves),Western Australia,44600.0
1984-10-01,Cattle (excl. calves),Western Australia,44700.0
1984-11-01,Cattle (excl. calves),Western Australia,37900.0
1984-12-01,Cattle (excl. calves),Western Australia,32800.0
1985-01-01,Cattle (excl. calves),Western Australia,37400.0
1985-02-01,Cattle (excl. calves),Western Australia,34100.0
1985-03-01,Cattle (excl. calves),Western Australia,35700.0
1985-04-01,Cattle (excl. calves),Western Australia,29800.0
1985-05-01,Cattle (excl. calves),Western Australia,48400.0
1985-06-01,Cattle (excl. calves),Western Australia,46100.0
1985-07-01,Cattle (excl. calves),Western Australia,50300.0
1985-08-01,Cattle (excl. calves),Western Australia,46600.0
1985-09-01,Cattle (excl. calves),Western Australia,39900.0
1985-10-01,Cattle (excl. calves),Western Australia,41700.0
1985-11-01,Cattle (excl. calves),Western Australia,34200.0
1985-12-01,Cattle (excl. calves),Western Australia,34100.0
1986-01-01,Cattle (excl. calves),Western Australia,33900.0
1986-02-01,Cattle (excl. calves),Western Australia,31900.0
1986-03-01,Cattle (excl. calves),Western Australia,27500.0
1986-04-01,Cattle (excl. calves),Western Australia,28000.0
1986-05-01,Cattle (excl. calves),Western Australia,42800.0
1986-06-01,Cattle (excl. calves),Western Australia,37600.0
1986-07-01,Cattle (excl. calves),Western Australia,38600.0
1986-08-01,Cattle (excl. calves),Western Australia,39600.0
1986-09-01,Cattle (excl. calves),Western Australia,43900.0
1986-10-01,Cattle (excl. calves),Western Australia,48200.0
1986-11-01,Cattle (excl. calves),Western Australia,37400.0
1986-12-01,Cattle (excl. calves),Western Australia,37900.0
1987-01-01,Cattle (excl. calves),Western Australia,37600.0
1987-02-01,Cattle (excl. calves),Western Australia,37400.0
1987-03-01,Cattle (excl. calves),Western Australia,37700.0
1987-04-01,Cattle (excl. calves),Western Australia,31100.0
1987-05-01,Cattle (excl. calves),Western Australia,38600.0
1987-06-01,Cattle (excl. calves),Western Australia,41700.0
1987-07-01,Cattle (excl. calves),Western Australia,43100.0
1987-08-01,Cattle (excl. calves),Western Australia,44200.0
1987-09-01,Cattle (excl. calves),Western Australia,42400.0
1987-10-01,Cattle (excl. calves),Western Australia,47400.0
1987-11-01,Cattle (excl. calves),Western Australia,39400.0
1987-12-01,Cattle (excl. calves),Western Australia,43400.0
1988-01-01,Cattle (excl. calves),Western Australia,34400.0
1988-02-01,Cattle (excl. calves),Western Australia,42100.0
1988-03-01,Cattle (excl. calves),Western Australia,40300.0
1988-04-01,Cattle (excl. calves),Western Australia,30800.0
1988-05-01,Cattle (excl. calves),Western Australia,34800.0
1988-06-01,Cattle (excl. calves),Western Australia,39500.0
1988-07-01,Cattle (excl. calves),Western Australia,37100.0
1988-08-01,Cattle (excl. calves),Western Australia,46900.0
1988-09-01,Cattle (excl. calves),Western Australia,41300.0
1988-10-01,Cattle (excl. calves),Western Australia,37800.0
1988-11-01,Cattle (excl. calves),Western Australia,40300.0
1988-12-01,Cattle (excl. calves),Western Australia,36000.0
1989-01-01,Cattle (excl. calves),Western Australia,33800.0
1989-02-01,Cattle (excl. calves),Western Australia,33800.0
1989-03-01,Cattle (excl. calves),Western Australia,33000.0
1989-04-01,Cattle (excl. calves),Western Australia,27400.0
1989-05-01,Cattle (excl. calves),Western Australia,40000.0
1989-06-01,Cattle (excl. calves),Western Australia,39400.0
1989-07-01,Cattle (excl. calves),Western Australia,42800.0
1989-08-01,Cattle (excl. calves),Western Australia,46600.0
1989-09-01,Cattle (excl. calves),Western Australia,46800.0
1989-10-01,Cattle (excl. calves),Western Australia,45400.0
1989-11-01,Cattle (excl. calves),Western Australia,44600.0
1989-12-01,Cattle (excl. calves),Western Australia,41200.0
1990-01-01,Cattle (excl. calves),Western Australia,43400.0
1990-02-01,Cattle (excl. calves),Western Australia,39700.0
1990-03-01,Cattle (excl. calves),Western Australia,33500.0
1990-04-01,Cattle (excl. calves),Western Australia,25600.0
1990-05-01,Cattle (excl. calves),Western Australia,43800.0
1990-06-01,Cattle (excl. calves),Western Australia,41100.0
1990-07-01,Cattle (excl. calves),Western Australia,41800.0
1990-08-01,Cattle (excl. calves),Western Australia,45000.0
1990-09-01,Cattle (excl. calves),Western Australia,42900.0
1990-10-01,Cattle (excl. calves),Western Australia,37900.0
1990-11-01,Cattle (excl. calves),Western Australia,38600.0
1990-12-01,Cattle (excl. calves),Western Australia,38000.0
1991-01-01,Cattle (excl. calves),Western Australia,39900.0
1991-02-01,Cattle (excl. calves),Western Australia,33400.0
1991-03-01,Cattle (excl. calves),Western Australia,32500.0
1991-04-01,Cattle (excl. calves),Western Australia,24700.0
1991-05-01,Cattle (excl. calves),Western Australia,33300.0
1991-06-01,Cattle (excl. calves),Western Australia,32500.0
1991-07-01,Cattle (excl. calves),Western Australia,36900.0
1991-08-01,Cattle (excl. calves),Western Australia,36600.0
1991-09-01,Cattle (excl. calves),Western Australia,37100.0
1991-10-01,Cattle (excl. calves),Western Australia,39900.0
1991-11-01,Cattle (excl. calves),Western Australia,36700.0
1991-12-01,Cattle (excl. calves),Western Australia,39700.0
1992-01-01,Cattle (excl. calves),Western Australia,34700.0
1992-02-01,Cattle (excl. calves),Western Australia,36700.0
1992-03-01,Cattle (excl. calves),Western Australia,34600.0
1992-04-01,Cattle (excl. calves),Western Australia,22700.0
1992-05-01,Cattle (excl. calves),Western Australia,32600.0
1992-06-01,Cattle (excl. calves),Western Australia,35700.0
1992-07-01,Cattle (excl. calves),Western Australia,37900.0
1992-08-01,Cattle (excl. calves),Western Australia,38500.0
1992-09-01,Cattle (excl. calves),Western Australia,43900.0
1992-10-01,Cattle (excl. calves),Western Australia,40300.0
1992-11-01,Cattle (excl. calves),Western Australia,42700.0
1992-12-01,Cattle (excl. calves),Western Australia,43400.0
1993-01-01,Cattle (excl. calves),Western Australia,42100.0
1993-02-01,Cattle (excl. calves),Western Australia,38600.0
1993-03-01,Cattle (excl. calves),Western Australia,39500.0
1993-04-01,Cattle (excl. calves),Western Australia,26600.0
1993-05-01,Cattle (excl. calves),Western Australia,25800.0
1993-06-01,Cattle (excl. calves),Western Australia,33000.0
1993-07-01,Cattle (excl. calves),Western Australia,37200.0
1993-08-01,Cattle (excl. calves),Western Australia,34100.0
1993-09-01,Cattle (excl. calves),Western Australia,46000.0
1993-10-01,Cattle (excl. calves),Western Australia,41100.0
1993-11-01,Cattle (excl. calves),Western Australia,39800.0
1993-12-01,Cattle (excl. calves),Western Australia,42700.0
1994-01-01,Cattle (excl. calves),Western Australia,33400.0
1994-02-01,Cattle (excl. calves),Western Australia,38200.0
1994-03-01,Cattle (excl. calves),Western Australia,37600.0
1994-04-01,Cattle (excl. calves),Western Australia,26700.0
1994-05-01,Cattle (excl. calves),Western Australia,31000.0
1994-06-01,Cattle (excl. calves),Western Australia,31000.0
1994-07-01,Cattle (excl. calves),Western Australia,28100.0
1994-08-01,Cattle (excl. calves),Western Australia,34000.0
1994-09-01,Cattle (excl. calves),Western Australia,37900.0
1994-10-01,Cattle (excl. calves),Western Australia,37900.0
1994-11-01,Cattle (excl. calves),Western Australia,45900.0
1994-12-01,Cattle (excl. calves),Western Australia,42200.0
1995-01-01,Cattle (excl. calves),Western Australia,37300.0
1995-02-01,Cattle (excl. calves),Western Australia,36300.0
1995-03-01,Cattle (excl. calves),Western Australia,40600.0
1995-04-01,Cattle (excl. calves),Western Australia,28700.0
1995-05-01,Cattle (excl. calves),Western Australia,32900.0
1995-06-01,Cattle (excl. calves),Western Australia,28600.0
1995-07-01,Cattle (excl. calves),Western Australia,27100.0
1995-08-01,Cattle (excl. calves),Western Australia,31700.0
1995-09-01,Cattle (excl. calves),Western Australia,32900.0
1995-10-01,Cattle (excl. calves),Western Australia,35700.0
1995-11-01,Cattle (excl. calves),Western Australia,41700.0
1995-12-01,Cattle (excl. calves),Western Australia,37900.0
1996-01-01,Cattle (excl. calves),Western Australia,36000.0
1996-02-01,Cattle (excl. calves),Western Australia,40500.0
1996-03-01,Cattle (excl. calves),Western Australia,33300.0
1996-04-01,Cattle (excl. calves),Western Australia,27700.0
1996-05-01,Cattle (excl. calves),Western Australia,29000.0
1996-06-01,Cattle (excl. calves),Western Australia,26400.0
1996-07-01,Cattle (excl. calves),Western Australia,25000.0
1996-08-01,Cattle (excl. calves),Western Australia,28900.0
1996-09-01,Cattle (excl. calves),Western Australia,33300.0
1996-10-01,Cattle (excl. calves),Western Australia,40100.0
1996-11-01,Cattle (excl. calves),Western Australia,40100.0
1996-12-01,Cattle (excl. calves),Western Australia,41000.0
1997-01-01,Cattle (excl. calves),Western Australia,41100.0
1997-02-01,Cattle (excl. calves),Western Australia,37600.0
1997-03-01,Cattle (excl. calves),Western Australia,32200.000000000004
1997-04-01,Cattle (excl. calves),Western Australia,29600.0
1997-05-01,Cattle (excl. calves),Western Australia,30700.0
1997-06-01,Cattle (excl. calves),Western Australia,27600.0
1997-07-01,Cattle (excl. calves),Western Australia,32200.000000000004
1997-08-01,Cattle (excl. calves),Western Australia,31900.0
1997-09-01,Cattle (excl. calves),Western Australia,36900.0
1997-10-01,Cattle (excl. calves),Western Australia,42600.0
1997-11-01,Cattle (excl. calves),Western Australia,38700.0
1997-12-01,Cattle (excl. calves),Western Australia,41600.0
1998-01-01,Cattle (excl. calves),Western Australia,44200.0
1998-02-01,Cattle (excl. calves),Western Australia,41600.0
1998-03-01,Cattle (excl. calves),Western Australia,36700.0
1998-04-01,Cattle (excl. calves),Western Australia,33800.0
1998-05-01,Cattle (excl. calves),Western Australia,34300.0
1998-06-01,Cattle (excl. calves),Western Australia,33600.0
1998-07-01,Cattle (excl. calves),Western Australia,36200.0
1998-08-01,Cattle (excl. calves),Western Australia,31900.0
1998-09-01,Cattle (excl. calves),Western Australia,37600.0
1998-10-01,Cattle (excl. calves),Western Australia,47700.0
1998-11-01,Cattle (excl. calves),Western Australia,43000.0
1998-12-01,Cattle (excl. calves),Western Australia,41600.0
1999-01-01,Cattle (excl. calves),Western Australia,38900.0
1999-02-01,Cattle (excl. calves),Western Australia,35300.0
1999-03-01,Cattle (excl. calves),Western Australia,32700.000000000004
1999-04-01,Cattle (excl. calves),Western Australia,29300.0
1999-05-01,Cattle (excl. calves),Western Australia,31800.0
1999-06-01,Cattle (excl. calves),Western Australia,32800.0
1999-07-01,Cattle (excl. calves),Western Australia,31800.0
1999-08-01,Cattle (excl. calves),Western Australia,33400.0
1999-09-01,Cattle (excl. calves),Western Australia,31000.0
1999-10-01,Cattle (excl. calves),Western Australia,34500.0
1999-11-01,Cattle (excl. calves),Western Australia,38800.0
1999-12-01,Cattle (excl. calves),Western Australia,38600.0
2000-01-01,Cattle (excl. calves),Western Australia,34600.0
2000-02-01,Cattle (excl. calves),Western Australia,30600.0
2000-03-01,Cattle (excl. calves),Western Australia,29900.0
2000-04-01,Cattle (excl. calves),Western Australia,25100.0
2000-05-01,Cattle (excl. calves),Western Australia,32500.0
2000-06-01,Cattle (excl. calves),Western Australia,33000.0
2000-07-01,Cattle (excl. calves),Western Australia,30700.0
2000-08-01,Cattle (excl. calves),Western Australia,36800.0
2000-09-01,Cattle (excl. calves),Western Australia,33000.0
2000-10-01,Cattle (excl. calves),Western Australia,36400.0
2000-11-01,Cattle (excl. calves),Western Australia,45900.0
2000-12-01,Cattle (excl. calves),Western Australia,36400.0
2001-01-01,Cattle (excl. calves),Western Australia,34600.0
2001-02-01,Cattle (excl. calves),Western Australia,32100.0
2001-03-01,Cattle (excl. calves),Western Australia,32000.0
2001-04-01,Cattle (excl. calves),Western Australia,29600.0
2001-05-01,Cattle (excl. calves),Western Australia,37800.0
2001-06-01,Cattle (excl. calves),Western Australia,30400.0
2001-07-01,Cattle (excl. calves),Western Australia,36200.0
2001-08-01,Cattle (excl. calves),Western Australia,33100.0
2001-09-01,Cattle (excl. calves),Western Australia,23700.0
2001-10-01,Cattle (excl. calves),Western Australia,27600.0
2001-11-01,Cattle (excl. calves),Western Australia,34700.0
2001-12-01,Cattle (excl. calves),Western Australia,26700.0
2002-01-01,Cattle (excl. calves),Western Australia,33700.0
2002-02-01,Cattle (excl. calves),Western Australia,32400.0
2002-03-01,Cattle (excl. calves),Western Australia,29400.0
2002-04-01,Cattle (excl. calves),Western Australia,29600.0
2002-05-01,Cattle (excl. calves),Western Australia,34700.0
2002-06-01,Cattle (excl. calves),Western Australia,26600.0
2002-07-01,Cattle (excl. calves),Western Australia,29800.0
2002-08-01,Cattle (excl. calves),Western Australia,31600.0
2002-09-01,Cattle (excl. calves),Western Australia,34300.0
2002-10-01,Cattle (excl. calves),Western Australia,46100.0
2002-11-01,Cattle (excl. calves),Western Australia,40200.0
2002-12-01,Cattle (excl. calves),Western Australia,38000.0
2003-01-01,Cattle (excl. calves),Western Australia,44600.0
2003-02-01,Cattle (excl. calves),Western Australia,37700.0
2003-03-01,Cattle (excl. calves),Western Australia,32200.000000000004
2003-04-01,Cattle (excl. calves),Western Australia,30300.0
2003-05-01,Cattle (excl. calves),Western Australia,35000.0
2003-06-01,Cattle (excl. calves),Western Australia,29600.0
2003-07-01,Cattle (excl. calves),Western Australia,34700.0
2003-08-01,Cattle (excl. calves),Western Australia,32500.0
2003-09-01,Cattle (excl. calves),Western Australia,34900.0
2003-10-01,Cattle (excl. calves),Western Australia,43400.0
2003-11-01,Cattle (excl. calves),Western Australia,40800.0
2003-12-01,Cattle (excl. calves),Western Australia,41300.0
2004-01-01,Cattle (excl. calves),Western Australia,40800.0
2004-02-01,Cattle (excl. calves),Western Australia,39000.0
2004-03-01,Cattle (excl. calves),Western Australia,41900.0
2004-04-01,Cattle (excl. calves),Western Australia,34400.0
2004-05-01,Cattle (excl. calves),Western Australia,40500.0
2004-06-01,Cattle (excl. calves),Western Australia,38500.0
2004-07-01,Cattle (excl. calves),Western Australia,39100.0
2004-08-01,Cattle (excl. calves),Western Australia,40000.0
2004-09-01,Cattle (excl. calves),Western Australia,42900.0
2004-10-01,Cattle (excl. calves),Western Australia,41000.0
2004-11-01,Cattle (excl. calves),Western Australia,44700.0
2004-12-01,Cattle (excl. calves),Western Australia,40900.0
2005-01-01,Cattle (excl. calves),Western Australia,39900.0
2005-02-01,Cattle (excl. calves),Western Australia,41300.0
