Date,State,Gender,Legal,Indigenous,Count
2008-12-01,TAS,Male,Remanded,Non-ATSI,83
2008-12-01,TAS,Male,Sentenced,ATSI,47
2008-12-01,TAS,Male,Sentenced,Non-ATSI,349
2008-12-01,VIC,Female,Remanded,ATSI,6
2008-12-01,VIC,Female,Remanded,Non-ATSI,58
2008-12-01,VIC,Female,Sentenced,ATSI,11
2008-12-01,VIC,Female,Sentenced,Non-ATSI,172
2008-12-01,VIC,Male,Remanded,ATSI,48
2008-12-01,VIC,Male,Remanded,Non-ATSI,757
2008-12-01,VIC,Male,Sentenced,ATSI,185
2008-12-01,VIC,Male,Sentenced,Non-ATSI,3122
2008-12-01,WA,Female,Remanded,ATSI,36
2008-12-01,WA,Female,Remanded,Non-ATSI,48
2008-12-01,WA,Female,Sentenced,ATSI,107
2008-12-01,WA,Female,Sentenced,Non-ATSI,115
2008-12-01,WA,Male,Remanded,ATSI,264
2008-12-01,WA,Male,Remanded,Non-ATSI,390
2008-12-01,WA,Male,Sentenced,ATSI,1255
2008-12-01,WA,Male,Sentenced,Non-ATSI,1732
2009-03-01,ACT,Female,Remanded,ATSI,2
2009-03-01,ACT,Female,Remanded,Non-ATSI,8
2009-03-01,ACT,Female,Sentenced,ATSI,1
2009-03-01,ACT,Female,Sentenced,Non-ATSI,2
2009-03-01,ACT,Male,Remanded,ATSI,17
2009-03-01,ACT,Male,Remanded,Non-ATSI,85
2009-03-01,ACT,Male,Sentenced,ATSI,5
2009-03-01,ACT,Male,Sentenced,Non-ATSI,40
2009-03-01,NSW,Female,Remanded,ATSI,63
2009-03-01,NSW,Female,Remanded,Non-ATSI,171
2009-03-01,NSW,Female,Sentenced,ATSI,156
2009-03-01,NSW,Female,Sentenced,Non-ATSI,355
2009-03-01,NSW,Male,Remanded,ATSI,506
2009-03-01,NSW,Male,Remanded,Non-ATSI,1985
2009-03-01,NSW,Male,Sentenced,ATSI,1440
2009-03-01,NSW,Male,Sentenced,Non-ATSI,5415
2009-03-01,NT,Female,Remanded,ATSI,12
2009-03-01,NT,Female,Remanded,Non-ATSI,3
2009-03-01,NT,Female,Sentenced,ATSI,23
2009-03-01,NT,Female,Sentenced,Non-ATSI,8
2009-03-01,NT,Male,Remanded,ATSI,227
2009-03-01,NT,Male,Remanded,Non-ATSI,38
2009-03-01,NT,Male,Sentenced,ATSI,645
2009-03-01,NT,Male,Sentenced,Non-ATSI,142
2009-03-01,QLD,Female,Remanded,ATSI,29
2009-03-01,QLD,Female,Remanded,Non-ATSI,56
2009-03-01,QLD,Female,Sentenced,ATSI,89
2009-03-01,QLD,Female,Sentenced,Non-ATSI,247
2009-03-01,QLD,Male,Remanded,ATSI,283
2009-03-01,QLD,Male,Remanded,Non-ATSI,795
2009-03-01,QLD,Male,Sentenced,ATSI,1075
2009-03-01,QLD,Male,Sentenced,Non-ATSI,2969
2009-03-01,SA,Female,Remanded,ATSI,22
2009-03-01,SA,Female,Remanded,Non-ATSI,37
2009-03-01,SA,Female,Sentenced,ATSI,12
2009-03-01,SA,Female,Sentenced,Non-ATSI,59
2009-03-01,SA,Male,Remanded,ATSI,175
2009-03-01,SA,Male,Remanded,Non-ATSI,420
2009-03-01,SA,Male,Sentenced,ATSI,237
2009-03-01,SA,Male,Sentenced,Non-ATSI,963
2009-03-01,TAS,Female,Remanded,ATSI,2
2009-03-01,TAS,Female,Remanded,Non-ATSI,9
2009-03-01,TAS,Female,Sentenced,ATSI,5
2009-03-01,TAS,Female,Sentenced,Non-ATSI,17
2009-03-01,TAS,Male,Remanded,ATSI,17
2009-03-01,TAS,Male,Remanded,Non-ATSI,80
2009-03-01,TAS,Male,Sentenced,ATSI,43
2009-03-01,TAS,Male,Sentenced,Non-ATSI,337
2009-03-01,VIC,Female,Remanded,ATSI,7
2009-03-01,VIC,Female,Remanded,Non-ATSI,63
2009-03-01,VIC,Female,Sentenced,ATSI,11
2009-03-01,VIC,Female,Sentenced,Non-ATSI,173
2009-03-01,VIC,Male,Remanded,ATSI,46
2009-03-01,VIC,Male,Remanded,Non-ATSI,697
2009-03-01,VIC,Male,Sentenced,ATSI,185
2009-03-01,VIC,Male,Sentenced,Non-ATSI,3031
2009-03-01,WA,Female,Remanded,ATSI,40
2009-03-01,WA,Female,Remanded,Non-ATSI,34
2009-03-01,WA,Female,Sentenced,ATSI,103
2009-03-01,WA,Female,Sentenced,Non-ATSI,126
2009-03-01,WA,Male,Remanded,ATSI,260
2009-03-01,WA,Male,Remanded,Non-ATSI,354
2009-03-01,WA,Male,Sentenced,ATSI,1268
2009-03-01,WA,Male,Sentenced,Non-ATSI,1794
2009-06-01,ACT,Female,Remanded,ATSI,3
2009-06-01,ACT,Female,Remanded,Non-ATSI,4
2009-06-01,ACT,Female,Sentenced,ATSI,2
2009-06-01,ACT,Female,Sentenced,Non-ATSI,9
2009-06-01,ACT,Male,Remanded,ATSI,12
2009-06-01,ACT,Male,Remanded,Non-ATSI,52
2009-06-01,ACT,Male,Sentenced,ATSI,9
2009-06-01,ACT,Male,Sentenced,Non-ATSI,79
2009-06-01,NSW,Female,Remanded,ATSI,59
2009-06-01,NSW,Female,Remanded,Non-ATSI,177
2009-06-01,NSW,Female,Sentenced,ATSI,181
2009-06-01,NSW,Female,Sentenced,Non-ATSI,350
2009-06-01,NSW,Male,Remanded,ATSI,491
2009-06-01,NSW,Male,Remanded,Non-ATSI,1986
2009-06-01,NSW,Male,Sentenced,ATSI,1556
2009-06-01,NSW,Male,Sentenced,Non-ATSI,5586
2009-06-01,NT,Female,Remanded,ATSI,14
2009-06-01,NT,Female,Remanded,Non-ATSI,2
2009-06-01,NT,Female,Sentenced,ATSI,28
2009-06-01,NT,Female,Sentenced,Non-ATSI,7
2009-06-01,NT,Male,Remanded,ATSI,206
2009-06-01,NT,Male,Remanded,Non-ATSI,49
2009-06-01,NT,Male,Sentenced,ATSI,647
2009-06-01,NT,Male,Sentenced,Non-ATSI,131
2009-06-01,QLD,Female,Remanded,ATSI,30
2009-06-01,QLD,Female,Remanded,Non-ATSI,59
2009-06-01,QLD,Female,Sentenced,ATSI,93
2009-06-01,QLD,Female,Sentenced,Non-ATSI,252
2009-06-01,QLD,Male,Remanded,ATSI,280
2009-06-01,QLD,Male,Remanded,Non-ATSI,801
2009-06-01,QLD,Male,Sentenced,ATSI,1170
2009-06-01,QLD,Male,Sentenced,Non-ATSI,3045
2009-06-01,SA,Female,Remanded,ATSI,20
2009-06-01,SA,Female,Remanded,Non-ATSI,37
2009-06-01,SA,Female,Sentenced,ATSI,12
2009-06-01,SA,Female,Sentenced,Non-ATSI,62
2009-06-01,SA,Male,Remanded,ATSI,165
2009-06-01,SA,Male,Remanded,Non-ATSI,456
2009-06-01,SA,Male,Sentenced,ATSI,248
2009-06-01,SA,Male,Sentenced,Non-ATSI,975
2009-06-01,TAS,Female,Remanded,ATSI,2
2009-06-01,TAS,Female,Remanded,Non-ATSI,9
2009-06-01,TAS,Female,Sentenced,ATSI,4
2009-06-01,TAS,Female,Sentenced,Non-ATSI,19
2009-06-01,TAS,Male,Remanded,ATSI,19
2009-06-01,TAS,Male,Remanded,Non-ATSI,93
2009-06-01,TAS,Male,Sentenced,ATSI,45
2009-06-01,TAS,Male,Sentenced,Non-ATSI,334
2009-06-01,VIC,Female,Remanded,ATSI,6
2009-06-01,VIC,Female,Remanded,Non-ATSI,71
2009-06-01,VIC,Female,Sentenced,ATSI,12
2009-06-01,VIC,Female,Sentenced,Non-ATSI,180
2009-06-01,VIC,Male,Remanded,ATSI,36
2009-06-01,VIC,Male,Remanded,Non-ATSI,764
2009-06-01,VIC,Male,Sentenced,ATSI,190
2009-06-01,VIC,Male,Sentenced,Non-ATSI,3052
2009-06-01,WA,Female,Remanded,ATSI,31
2009-06-01,WA,Female,Remanded,Non-ATSI,36
2009-06-01,WA,Female,Sentenced,ATSI,119
2009-06-01,WA,Female,Sentenced,Non-ATSI,137
2009-06-01,WA,Male,Remanded,ATSI,274
2009-06-01,WA,Male,Remanded,Non-ATSI,404
2009-06-01,WA,Male,Sentenced,ATSI,1288
2009-06-01,WA,Male,Sentenced,Non-ATSI,1887
2009-09-01,ACT,Female,Remanded,ATSI,0
2009-09-01,ACT,Female,Remanded,Non-ATSI,3
2009-09-01,ACT,Female,Sentenced,ATSI,2
2009-09-01,ACT,Female,Sentenced,Non-ATSI,9
2009-09-01,ACT,Male,Remanded,ATSI,11
2009-09-01,ACT,Male,Remanded,Non-ATSI,45
2009-09-01,ACT,Male,Sentenced,ATSI,12
2009-09-01,ACT,Male,Sentenced,Non-ATSI,80
2009-09-01,NSW,Female,Remanded,ATSI,58
2009-09-01,NSW,Female,Remanded,Non-ATSI,164
2009-09-01,NSW,Female,Sentenced,ATSI,171
2009-09-01,NSW,Female,Sentenced,Non-ATSI,375
2009-09-01,NSW,Male,Remanded,ATSI,473
2009-09-01,NSW,Male,Remanded,Non-ATSI,2011
2009-09-01,NSW,Male,Sentenced,ATSI,1592
2009-09-01,NSW,Male,Sentenced,Non-ATSI,5555
2009-09-01,NT,Female,Remanded,ATSI,8
2009-09-01,NT,Female,Remanded,Non-ATSI,1
2009-09-01,NT,Female,Sentenced,ATSI,26
2009-09-01,NT,Female,Sentenced,Non-ATSI,9
2009-09-01,NT,Male,Remanded,ATSI,184
2009-09-01,NT,Male,Remanded,Non-ATSI,47
2009-09-01,NT,Male,Sentenced,ATSI,633
2009-09-01,NT,Male,Sentenced,Non-ATSI,130
2009-09-01,QLD,Female,Remanded,ATSI,31
2009-09-01,QLD,Female,Remanded,Non-ATSI,55
2009-09-01,QLD,Female,Sentenced,ATSI,88
2009-09-01,QLD,Female,Sentenced,Non-ATSI,239
2009-09-01,QLD,Male,Remanded,ATSI,259
2009-09-01,QLD,Male,Remanded,Non-ATSI,792
2009-09-01,QLD,Male,Sentenced,ATSI,1197
2009-09-01,QLD,Male,Sentenced,Non-ATSI,2950
2009-09-01,SA,Female,Remanded,ATSI,15
2009-09-01,SA,Female,Remanded,Non-ATSI,36
2009-09-01,SA,Female,Sentenced,ATSI,14
2009-09-01,SA,Female,Sentenced,Non-ATSI,62
2009-09-01,SA,Male,Remanded,ATSI,172
2009-09-01,SA,Male,Remanded,Non-ATSI,468
2009-09-01,SA,Male,Sentenced,ATSI,253
2009-09-01,SA,Male,Sentenced,Non-ATSI,971
2009-09-01,TAS,Female,Remanded,ATSI,1
2009-09-01,TAS,Female,Remanded,Non-ATSI,9
2009-09-01,TAS,Female,Sentenced,ATSI,6
2009-09-01,TAS,Female,Sentenced,Non-ATSI,26
2009-09-01,TAS,Male,Remanded,ATSI,16
2009-09-01,TAS,Male,Remanded,Non-ATSI,87
2009-09-01,TAS,Male,Sentenced,ATSI,42
2009-09-01,TAS,Male,Sentenced,Non-ATSI,329
2009-09-01,VIC,Female,Remanded,ATSI,6
2009-09-01,VIC,Female,Remanded,Non-ATSI,71
2009-09-01,VIC,Female,Sentenced,ATSI,10
2009-09-01,VIC,Female,Sentenced,Non-ATSI,203
2009-09-01,VIC,Male,Remanded,ATSI,42
2009-09-01,VIC,Male,Remanded,Non-ATSI,725
2009-09-01,VIC,Male,Sentenced,ATSI,181
2009-09-01,VIC,Male,Sentenced,Non-ATSI,3152
2009-09-01,WA,Female,Remanded,ATSI,35
2009-09-01,WA,Female,Remanded,Non-ATSI,36
2009-09-01,WA,Female,Sentenced,ATSI,134
2009-09-01,WA,Female,Sentenced,Non-ATSI,156
2009-09-01,WA,Male,Remanded,ATSI,247
2009-09-01,WA,Male,Remanded,Non-ATSI,392
2009-09-01,WA,Male,Sentenced,ATSI,1412
2009-09-01,WA,Male,Sentenced,Non-ATSI,2118
2009-12-01,ACT,Female,Remanded,ATSI,1
2009-12-01,ACT,Female,Remanded,Non-ATSI,6
2009-12-01,ACT,Female,Sentenced,ATSI,0
2009-12-01,ACT,Female,Sentenced,Non-ATSI,6
2009-12-01,ACT,Male,Remanded,ATSI,14
2009-12-01,ACT,Male,Remanded,Non-ATSI,52
2009-12-01,ACT,Male,Sentenced,ATSI,10
2009-12-01,ACT,Male,Sentenced,Non-ATSI,87
2009-12-01,NSW,Female,Remanded,ATSI,51
2009-12-01,NSW,Female,Remanded,Non-ATSI,156
2009-12-01,NSW,Female,Sentenced,ATSI,174
2009-12-01,NSW,Female,Sentenced,Non-ATSI,388
2009-12-01,NSW,Male,Remanded,ATSI,445
2009-12-01,NSW,Male,Remanded,Non-ATSI,1944
2009-12-01,NSW,Male,Sentenced,ATSI,1604
2009-12-01,NSW,Male,Sentenced,Non-ATSI,5586
2009-12-01,NT,Female,Remanded,ATSI,11
2009-12-01,NT,Female,Remanded,Non-ATSI,1
2009-12-01,NT,Female,Sentenced,ATSI,27
2009-12-01,NT,Female,Sentenced,Non-ATSI,7
2009-12-01,NT,Male,Remanded,ATSI,178
2009-12-01,NT,Male,Remanded,Non-ATSI,48
2009-12-01,NT,Male,Sentenced,ATSI,655
2009-12-01,NT,Male,Sentenced,Non-ATSI,140
2009-12-01,QLD,Female,Remanded,ATSI,26
2009-12-01,QLD,Female,Remanded,Non-ATSI,58
2009-12-01,QLD,Female,Sentenced,ATSI,102
2009-12-01,QLD,Female,Sentenced,Non-ATSI,234
2009-12-01,QLD,Male,Remanded,ATSI,259
2009-12-01,QLD,Male,Remanded,Non-ATSI,795
2009-12-01,QLD,Male,Sentenced,ATSI,1177
2009-12-01,QLD,Male,Sentenced,Non-ATSI,2881
2009-12-01,SA,Female,Remanded,ATSI,14
2009-12-01,SA,Female,Remanded,Non-ATSI,36
2009-12-01,SA,Female,Sentenced,ATSI,15
2009-12-01,SA,Female,Sentenced,Non-ATSI,59
2009-12-01,SA,Male,Remanded,ATSI,171
2009-12-01,SA,Male,Remanded,Non-ATSI,439
2009-12-01,SA,Male,Sentenced,ATSI,254
2009-12-01,SA,Male,Sentenced,Non-ATSI,975
2009-12-01,TAS,Female,Remanded,ATSI,1
2009-12-01,TAS,Female,Remanded,Non-ATSI,8
2009-12-01,TAS,Female,Sentenced,ATSI,8
2009-12-01,TAS,Female,Sentenced,Non-ATSI,28
2009-12-01,TAS,Male,Remanded,ATSI,14
2009-12-01,TAS,Male,Remanded,Non-ATSI,76
2009-12-01,TAS,Male,Sentenced,ATSI,42
2009-12-01,TAS,Male,Sentenced,Non-ATSI,330
2009-12-01,VIC,Female,Remanded,ATSI,9
2009-12-01,VIC,Female,Remanded,Non-ATSI,67
2009-12-01,VIC,Female,Sentenced,ATSI,13
2009-12-01,VIC,Female,Sentenced,Non-ATSI,225
2009-12-01,VIC,Male,Remanded,ATSI,55
2009-12-01,VIC,Male,Remanded,Non-ATSI,760
2009-12-01,VIC,Male,Sentenced,ATSI,189
2009-12-01,VIC,Male,Sentenced,Non-ATSI,3186
2009-12-01,WA,Female,Remanded,ATSI,32
2009-12-01,WA,Female,Remanded,Non-ATSI,27
2009-12-01,WA,Female,Sentenced,ATSI,155
2009-12-01,WA,Female,Sentenced,Non-ATSI,166
2009-12-01,WA,Male,Remanded,ATSI,267
2009-12-01,WA,Male,Remanded,Non-ATSI,401
2009-12-01,WA,Male,Sentenced,ATSI,1491
2009-12-01,WA,Male,Sentenced,Non-ATSI,2232
2010-03-01,ACT,Female,Remanded,ATSI,2
2010-03-01,ACT,Female,Remanded,Non-ATSI,5
2010-03-01,ACT,Female,Sentenced,ATSI,0
2010-03-01,ACT,Female,Sentenced,Non-ATSI,6
2010-03-01,ACT,Male,Remanded,ATSI,17
2010-03-01,ACT,Male,Remanded,Non-ATSI,63
2010-03-01,ACT,Male,Sentenced,ATSI,13
2010-03-01,ACT,Male,Sentenced,Non-ATSI,88
2010-03-01,NSW,Female,Remanded,ATSI,64
2010-03-01,NSW,Female,Remanded,Non-ATSI,153
2010-03-01,NSW,Female,Sentenced,ATSI,163
2010-03-01,NSW,Female,Sentenced,Non-ATSI,377
2010-03-01,NSW,Male,Remanded,ATSI,472
2010-03-01,NSW,Male,Remanded,Non-ATSI,2047
2010-03-01,NSW,Male,Sentenced,ATSI,1577
2010-03-01,NSW,Male,Sentenced,Non-ATSI,5429
2010-03-01,NT,Female,Remanded,ATSI,14
2010-03-01,NT,Female,Remanded,Non-ATSI,1
2010-03-01,NT,Female,Sentenced,ATSI,28
2010-03-01,NT,Female,Sentenced,Non-ATSI,7
2010-03-01,NT,Male,Remanded,ATSI,202
2010-03-01,NT,Male,Remanded,Non-ATSI,42
2010-03-01,NT,Male,Sentenced,ATSI,651
2010-03-01,NT,Male,Sentenced,Non-ATSI,153
2010-03-01,QLD,Female,Remanded,ATSI,33
2010-03-01,QLD,Female,Remanded,Non-ATSI,63
2010-03-01,QLD,Female,Sentenced,ATSI,91
2010-03-01,QLD,Female,Sentenced,Non-ATSI,236
2010-03-01,QLD,Male,Remanded,ATSI,298
2010-03-01,QLD,Male,Remanded,Non-ATSI,810
2010-03-01,QLD,Male,Sentenced,ATSI,1203
2010-03-01,QLD,Male,Sentenced,Non-ATSI,2861
2010-03-01,SA,Female,Remanded,ATSI,17
2010-03-01,SA,Female,Remanded,Non-ATSI,35
2010-03-01,SA,Female,Sentenced,ATSI,16
2010-03-01,SA,Female,Sentenced,Non-ATSI,58
2010-03-01,SA,Male,Remanded,ATSI,167
2010-03-01,SA,Male,Remanded,Non-ATSI,440
2010-03-01,SA,Male,Sentenced,ATSI,243
2010-03-01,SA,Male,Sentenced,Non-ATSI,948
2010-03-01,TAS,Female,Remanded,ATSI,2
2010-03-01,TAS,Female,Remanded,Non-ATSI,6
2010-03-01,TAS,Female,Sentenced,ATSI,4
2010-03-01,TAS,Female,Sentenced,Non-ATSI,22
2010-03-01,TAS,Male,Remanded,ATSI,13
2010-03-01,TAS,Male,Remanded,Non-ATSI,71
2010-03-01,TAS,Male,Sentenced,ATSI,43
2010-03-01,TAS,Male,Sentenced,Non-ATSI,291
2010-03-01,VIC,Female,Remanded,ATSI,5
2010-03-01,VIC,Female,Remanded,Non-ATSI,64
2010-03-01,VIC,Female,Sentenced,ATSI,19
2010-03-01,VIC,Female,Sentenced,Non-ATSI,227
2010-03-01,VIC,Male,Remanded,ATSI,47
2010-03-01,VIC,Male,Remanded,Non-ATSI,721
2010-03-01,VIC,Male,Sentenced,ATSI,208
2010-03-01,VIC,Male,Sentenced,Non-ATSI,3186
2010-03-01,WA,Female,Remanded,ATSI,43
2010-03-01,WA,Female,Remanded,Non-ATSI,22
2010-03-01,WA,Female,Sentenced,ATSI,148
2010-03-01,WA,Female,Sentenced,Non-ATSI,175
2010-03-01,WA,Male,Remanded,ATSI,271
2010-03-01,WA,Male,Remanded,Non-ATSI,399
2010-03-01,WA,Male,Sentenced,ATSI,1478
2010-03-01,WA,Male,Sentenced,Non-ATSI,2290
2010-06-01,ACT,Female,Remanded,ATSI,1
2010-06-01,ACT,Female,Remanded,Non-ATSI,10
2010-06-01,ACT,Female,Sentenced,ATSI,1
2010-06-01,ACT,Female,Sentenced,Non-ATSI,7
2010-06-01,ACT,Male,Remanded,ATSI,16
2010-06-01,ACT,Male,Remanded,Non-ATSI,65
2010-06-01,ACT,Male,Sentenced,ATSI,17
2010-06-01,ACT,Male,Sentenced,Non-ATSI,99
2010-06-01,NSW,Female,Remanded,ATSI,54
2010-06-01,NSW,Female,Remanded,Non-ATSI,163
2010-06-01,NSW,Female,Sentenced,ATSI,166
2010-06-01,NSW,Female,Sentenced,Non-ATSI,392
2010-06-01,NSW,Male,Remanded,ATSI,522
2010-06-01,NSW,Male,Remanded,Non-ATSI,2039
2010-06-01,NSW,Male,Sentenced,ATSI,1589
2010-06-01,NSW,Male,Sentenced,Non-ATSI,5502
2010-06-01,NT,Female,Remanded,ATSI,12
2010-06-01,NT,Female,Remanded,Non-ATSI,0
2010-06-01,NT,Female,Sentenced,ATSI,31
2010-06-01,NT,Female,Sentenced,Non-ATSI,7
2010-06-01,NT,Male,Remanded,ATSI,181
2010-06-01,NT,Male,Remanded,Non-ATSI,45
2010-06-01,NT,Male,Sentenced,ATSI,689
2010-06-01,NT,Male,Sentenced,Non-ATSI,148
2010-06-01,QLD,Female,Remanded,ATSI,37
2010-06-01,QLD,Female,Remanded,Non-ATSI,66
2010-06-01,QLD,Female,Sentenced,ATSI,100
2010-06-01,QLD,Female,Sentenced,Non-ATSI,243
2010-06-01,QLD,Male,Remanded,ATSI,318
2010-06-01,QLD,Male,Remanded,Non-ATSI,799
2010-06-01,QLD,Male,Sentenced,ATSI,1235
2010-06-01,QLD,Male,Sentenced,Non-ATSI,2935
2010-06-01,SA,Female,Remanded,ATSI,16
2010-06-01,SA,Female,Remanded,Non-ATSI,38
2010-06-01,SA,Female,Sentenced,ATSI,18
2010-06-01,SA,Female,Sentenced,Non-ATSI,52
2010-06-01,SA,Male,Remanded,ATSI,183
2010-06-01,SA,Male,Remanded,Non-ATSI,479
2010-06-01,SA,Male,Sentenced,ATSI,244
2010-06-01,SA,Male,Sentenced,Non-ATSI,949
2010-06-01,TAS,Female,Remanded,ATSI,3
2010-06-01,TAS,Female,Remanded,Non-ATSI,8
2010-06-01,TAS,Female,Sentenced,ATSI,4
2010-06-01,TAS,Female,Sentenced,Non-ATSI,23
2010-06-01,TAS,Male,Remanded,ATSI,14
2010-06-01,TAS,Male,Remanded,Non-ATSI,74
2010-06-01,TAS,Male,Sentenced,ATSI,47
2010-06-01,TAS,Male,Sentenced,Non-ATSI,304
2010-06-01,VIC,Female,Remanded,ATSI,8
2010-06-01,VIC,Female,Remanded,Non-ATSI,62
2010-06-01,VIC,Female,Sentenced,ATSI,20
2010-06-01,VIC,Female,Sentenced,Non-ATSI,228
2010-06-01,VIC,Male,Remanded,ATSI,50
2010-06-01,VIC,Male,Remanded,Non-ATSI,741
2010-06-01,VIC,Male,Sentenced,ATSI,208
2010-06-01,VIC,Male,Sentenced,Non-ATSI,3244
2010-06-01,WA,Female,Remanded,ATSI,48
2010-06-01,WA,Female,Remanded,Non-ATSI,27
2010-06-01,WA,Female,Sentenced,ATSI,148
2010-06-01,WA,Female,Sentenced,Non-ATSI,180
2010-06-01,WA,Male,Remanded,ATSI,291
2010-06-01,WA,Male,Remanded,Non-ATSI,462
2010-06-01,WA,Male,Sentenced,ATSI,1425
2010-06-01,WA,Male,Sentenced,Non-ATSI,2257
2010-09-01,ACT,Female,Remanded,ATSI,1
2010-09-01,ACT,Female,Remanded,Non-ATSI,8
2010-09-01,ACT,Female,Sentenced,ATSI,1
2010-09-01,ACT,Female,Sentenced,Non-ATSI,4
2010-09-01,ACT,Male,Remanded,ATSI,19
2010-09-01,ACT,Male,Remanded,Non-ATSI,52
2010-09-01,ACT,Male,Sentenced,ATSI,15
2010-09-01,ACT,Male,Sentenced,Non-ATSI,114
2010-09-01,NSW,Female,Remanded,ATSI,49
2010-09-01,NSW,Female,Remanded,Non-ATSI,144
2010-09-01,NSW,Female,Sentenced,ATSI,155
2010-09-01,NSW,Female,Sentenced,Non-ATSI,400
2010-09-01,NSW,Male,Remanded,ATSI,470
2010-09-01,NSW,Male,Remanded,Non-ATSI,1928
2010-09-01,NSW,Male,Sentenced,ATSI,1586
2010-09-01,NSW,Male,Sentenced,Non-ATSI,5504
2010-09-01,NT,Female,Remanded,ATSI,12
2010-09-01,NT,Female,Remanded,Non-ATSI,1
2010-09-01,NT,Female,Sentenced,ATSI,30
2010-09-01,NT,Female,Sentenced,Non-ATSI,7
2010-09-01,NT,Male,Remanded,ATSI,190
2010-09-01,NT,Male,Remanded,Non-ATSI,42
2010-09-01,NT,Male,Sentenced,ATSI,651
2010-09-01,NT,Male,Sentenced,Non-ATSI,164
2010-09-01,QLD,Female,Remanded,ATSI,35
2010-09-01,QLD,Female,Remanded,Non-ATSI,57
2010-09-01,QLD,Female,Sentenced,ATSI,104
2010-09-01,QLD,Female,Sentenced,Non-ATSI,238
2010-09-01,QLD,Male,Remanded,ATSI,293
2010-09-01,QLD,Male,Remanded,Non-ATSI,775
2010-09-01,QLD,Male,Sentenced,ATSI,1234
2010-09-01,QLD,Male,Sentenced,Non-ATSI,2865
2010-09-01,SA,Female,Remanded,ATSI,16
2010-09-01,SA,Female,Remanded,Non-ATSI,35
2010-09-01,SA,Female,Sentenced,ATSI,20
2010-09-01,SA,Female,Sentenced,Non-ATSI,59
2010-09-01,SA,Male,Remanded,ATSI,183
2010-09-01,SA,Male,Remanded,Non-ATSI,443
2010-09-01,SA,Male,Sentenced,ATSI,244
2010-09-01,SA,Male,Sentenced,Non-ATSI,985
2010-09-01,TAS,Female,Remanded,ATSI,2
2010-09-01,TAS,Female,Remanded,Non-ATSI,6
2010-09-01,TAS,Female,Sentenced,ATSI,4
2010-09-01,TAS,Female,Sentenced,Non-ATSI,22
2010-09-01,TAS,Male,Remanded,ATSI,17
2010-09-01,TAS,Male,Remanded,Non-ATSI,84
2010-09-01,TAS,Male,Sentenced,ATSI,44
2010-09-01,TAS,Male,Sentenced,Non-ATSI,312
2010-09-01,VIC,Female,Remanded,ATSI,7
2010-09-01,VIC,Female,Remanded,Non-ATSI,63
2010-09-01,VIC,Female,Sentenced,ATSI,18
2010-09-01,VIC,Female,Sentenced,Non-ATSI,230
2010-09-01,VIC,Male,Remanded,ATSI,49
2010-09-01,VIC,Male,Remanded,Non-ATSI,692
2010-09-01,VIC,Male,Sentenced,ATSI,206
2010-09-01,VIC,Male,Sentenced,Non-ATSI,3301
2010-09-01,WA,Female,Remanded,ATSI,39
2010-09-01,WA,Female,Remanded,Non-ATSI,30
2010-09-01,WA,Female,Sentenced,ATSI,153
2010-09-01,WA,Female,Sentenced,Non-ATSI,182
2010-09-01,WA,Male,Remanded,ATSI,261
2010-09-01,WA,Male,Remanded,Non-ATSI,435
2010-09-01,WA,Male,Sentenced,ATSI,1385
2010-09-01,WA,Male,Sentenced,Non-ATSI,2248
2010-12-01,ACT,Female,Remanded,ATSI,1
2010-12-01,ACT,Female,Remanded,Non-ATSI,6
2010-12-01,ACT,Female,Sentenced,ATSI,0
2010-12-01,ACT,Female,Sentenced,Non-ATSI,5
2010-12-01,ACT,Male,Remanded,ATSI,18
2010-12-01,ACT,Male,Remanded,Non-ATSI,55
2010-12-01,ACT,Male,Sentenced,ATSI,17
2010-12-01,ACT,Male,Sentenced,Non-ATSI,116
2010-12-01,NSW,Female,Remanded,ATSI,54
2010-12-01,NSW,Female,Remanded,Non-ATSI,139
2010-12-01,NSW,Female,Sentenced,ATSI,146
2010-12-01,NSW,Female,Sentenced,Non-ATSI,399
2010-12-01,NSW,Male,Remanded,ATSI,430
2010-12-01,NSW,Male,Remanded,Non-ATSI,1900
2010-12-01,NSW,Male,Sentenced,ATSI,1595
2010-12-01,NSW,Male,Sentenced,Non-ATSI,5437
2010-12-01,NT,Female,Remanded,ATSI,8
2010-12-01,NT,Female,Remanded,Non-ATSI,1
2010-12-01,NT,Female,Sentenced,ATSI,32
2010-12-01,NT,Female,Sentenced,Non-ATSI,5
2010-12-01,NT,Male,Remanded,ATSI,217
2010-12-01,NT,Male,Remanded,Non-ATSI,28
2010-12-01,NT,Male,Sentenced,ATSI,693
2010-12-01,NT,Male,Sentenced,Non-ATSI,155
2010-12-01,QLD,Female,Remanded,ATSI,30
2010-12-01,QLD,Female,Remanded,Non-ATSI,53
2010-12-01,QLD,Female,Sentenced,ATSI,109
2010-12-01,QLD,Female,Sentenced,Non-ATSI,216
2010-12-01,QLD,Male,Remanded,ATSI,314
2010-12-01,QLD,Male,Remanded,Non-ATSI,767
2010-12-01,QLD,Male,Sentenced,ATSI,1210
2010-12-01,QLD,Male,Sentenced,Non-ATSI,2855
2010-12-01,SA,Female,Remanded,ATSI,13
2010-12-01,SA,Female,Remanded,Non-ATSI,37
2010-12-01,SA,Female,Sentenced,ATSI,21
2010-12-01,SA,Female,Sentenced,Non-ATSI,56
